url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/perets-limonnyy-holy-om-76496.html,Перец лимонный Holy Om,3.25,0.21914648212226068,40.0,130.0,95.36999999999999,20.9,0.69,1.39,"Куркума молотая, лук гранулы, перец черный, перец черный дробленый, лимонная кислота, чеснок сушеный гранулы.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Приправа «Холи Ом» Перец Лимонный - это восхитительная освежающая приправа, которая идеально сочетается с разными сортами рыбы. Благодаря лимонной нотке приправа подчеркивает собственный вкус и аромат рыбы, чёрный перец придаёт пикантную остроту, а куркума делает вкус оригинальным и ярким. Приправа идеально подходит для приготовления жареной и тушёной рыбы, а также придаёт невероятный вкус супам из морепродуктов и овощным салатам. Совет: приправу Перец Лимонный можно использовать как в качестве маринада для рыбы перед запеканием, так и непосредственно перед употреблением блюда для усиления аромата и вкуса. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:22,Индилавка#Пряности и специи,4.9,329,https://img.vkusvill.ru/pim/images/site_LargeWebP/ed8c3d22-2420-43ce-a05f-337c7f232ace.webp?1715720557.7206,perets-limonnyy-holy-om-76496.html
https://vkusvill.ru/goods/fenugrek-shambala-listya-zoloto-indii-71143.html,Фенугрек Шамбала листья Золото Индии,9.0,0.09795918367346938,5.0,45.0,49.0,4.8,0,6.2,"Фенугрек (шамбала) (trigonella foenum-graecum).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Листья пажитника (шамбалы или фенугрека) Обладают сладковатым вкусом с нотками ореха. Идеально сочетаются с овощами, супами,блюдами из мяса, рыбы и грибов. Используются в соусах, добавляется в сыры. «Золото Индии» — настоящие индийские специи с сохранением эфирных масел. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:14,Индилавка#Пряности и специи,Ждёт оценку,0,https://img.vkusvill.ru/pim/images/site_LargeWebP/052e0f45-51a1-47ea-8c37-0a6bdc1be023.webp?1715720795.1457,fenugrek-shambala-listya-zoloto-indii-71143.html
https://vkusvill.ru/goods/karri-listya-zoloto-indii-71151.html,Карри листья Золото Индии,6.6,0.08275862068965517,5.0,33.0,203.0,16.8,8.3,17.5,"Листья карри (Murraya Koenigii).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Карри листья обладают горячим, пряным, тонким вкусом. Идеально сочетаются с супами, мясом, птицей, рыбой, морепродуктами, овощами и кашами. Используются в соусах и блюдах из бобовых. «Золото Индии» — настоящие индийские специи с сохранением эфирных масел. Обратите внимание! Не используйте в случае непереносимости компонентов. Страна производства: Индия",0,2025-06-13 11:22:16,Индилавка#Пряности и специи,Ждёт оценку,0,https://img.vkusvill.ru/pim/images/site_LargeWebP/ecff9714-c60b-4a7c-836f-7c760c599782.webp?1719576871.6768,karri-listya-zoloto-indii-71151.html
https://vkusvill.ru/goods/tmin-chyernyy-kalondzhi-zoloto-indii-76416.html,Тмин чёрный Калонджи Золото Индии,5.166666666666667,0.07668474051123159,30.0,155.0,258.20000000000005,19.8,14.6,11.9,"Тмин чёрный (Nigella sativa).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Обладает приятным пряным ароматом. Идеально сочетается с фруктами, ягодами и выпечкой. Используется для приготовления супов, бобовых, рисовых и овощных блюд. «Золото Индии» — настоящие индийские специи с сохранением эфирных масел. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:17,Индилавка#Пряности и специи,4.9,146,https://img.vkusvill.ru/pim/images/site_LargeWebP/2b43f623-888c-4ad7-8630-0cdfdab1f1c0.webp?1719298576.8818,tmin-chyernyy-kalondzhi-zoloto-indii-76416.html
https://vkusvill.ru/goods/smes-spetsiy-dlya-risa-zoloto-indii-71162.html,Смесь специй для риса Золото Индии,5.566666666666666,0.07150000000000001,30.0,167.0,200.0,14.3,14.3,42.9,"кумин (зира) семена, кориандр зерно, кардамон черный, кардамон зеленый, имбирь, перец черный, чеснок, корица, соль розовая гималайская, тмин, гвоздика, лавровый лист, бадьян, куркума, фенхель семена.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Предварительно обжарьте масалу для риса в топленом масле с луком и овощами, после этого добавьте в готовящееся блюдо. Наслаждайтесь! Специи «Золото Индии» изготовлены с сохранением эфирных масел и не содержат ГМО, поэтому полезны и имеют насыщенный вкус. Обратите внимание! Не используйте в случае непереносимости компонентов. Масала обладает острым вкусом.",0,2025-06-13 11:22:16,Индилавка#Пряности и специи,4.9,257,https://img.vkusvill.ru/pim/images/site_LargeWebP/73b64f9b-6b78-48eb-8e19-0d9a10379741.webp?1739657910.7489,smes-spetsiy-dlya-risa-zoloto-indii-71162.html
https://vkusvill.ru/goods/fenugrek-shambala-molotyy-zoloto-indii-76488.html,Фенугрек Шамбала молотый Золото Индии,2.2333333333333334,0.0600835945663532,30.0,67.0,382.79999999999995,23.0,6.4,58.3,"Фенугрек (шамбала) (trigonella foenum-graecum).Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Обладает сладковатым вкусом с нотками ореха. Идеально сочетается с овощами, супами, блюдами из мяса, рыбы и грибов. Добавляется в соусы, в чай и кофе.  «Золото Индии» — настоящие индийские специи с сохранением эфирных масел. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:15,Индилавка#Пряности и специи,Ждёт оценку,4,https://img.vkusvill.ru/pim/images/site_LargeWebP/7e28ce61-e915-4b5b-a434-50bb988315b8.webp?1719578730.1853,fenugrek-shambala-molotyy-zoloto-indii-76488.html
https://vkusvill.ru/goods/priprava-dlya-kuritsy-holy-om-76493.html,Приправа для курицы Holy Om,2.925,0.05703125,40.0,117.0,128.0,7.3,1.6,21.1,"лук репчатый, паприка красная, чеснок, морковь, кориандр, куркума, майоран, перец красный острый, зелень петрушки, имбирь. Продукция производится на предприятии, где используются аллергены: горчица, кунжут, орехи.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Приправа для курицы   - великолепное воплощение классической приправы для блюд из курицы. Специи, входящие в состав смеси подарят вашим блюдам яркий аромат и неповторимый вкус. Благодаря основным компонентам - куркуме, перцу, гвоздике и паприке  -  курица приобретёт золотистый цвет и станет настоящим украшением любой трапезы. Приправа для курицы великолепно дополнит такие всеми любимые блюда как курица в рукаве, жаркое, чахохбили, куриные котлеты, рагу, и многие другие. Совет: если натереть курицу приправой перед запеканием или жаркой, то приправа образует нежную хрустящую корочку. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:14,Индилавка#Пряности и специи,4.9,158,https://img.vkusvill.ru/pim/images/site_LargeWebP/444ef3c4-4e54-403e-8ddc-a66ba80eeeeb.webp?1719578371.888,priprava-dlya-kuritsy-holy-om-76493.html
https://vkusvill.ru/goods/priprava-dlya-blyud-iz-kartofelya-holy-om-76482.html,Приправа для блюд из картофеля Holy Om,2.3,0.054945054945054944,40.0,92.0,182.0,10.0,6.0,22.0,"лук репчатый, паприка красная, кориандр, чеснок, базилик, перец красный острый, куркума, кумин, майоранТовар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Приправа для блюд из картофеля  - это уникальная композиция сушёных трав и специй, которая подтолкнет вас к кулинарным экспериментам и разнообразит вкус картофельных блюд. Базилик, карри и майоран придадут остро-пряную восточную нотку любому блюду. Приправа отлично подходит для пюре, рагу, отварного картофеля и вареников с картошкой, а также просто незаменима для жареного картофеля! Совет: приправа Holy Om универсальна - вы можете добавлять её как в процессе приготовления, так и уже в готовое блюдо. Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:18,Индилавка#Пряности и специи,4.9,437,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/87de3089-1ca0-401e-b9fd-88ae6a77809e.webp,priprava-dlya-blyud-iz-kartofelya-holy-om-76482.html
https://vkusvill.ru/goods/priprava-dlya-blyud-i-morkovi-po-koreyski-holy-om-84819.html,Приправа для блюд и моркови по-корейски Holy Om,3.375,0.05454545454545454,40.0,135.0,165.0,9.0,5.0,21.0,"базилик молотый, кориандр молотый, куркума молотая, мускатный орех дробленый, пажитник семя молотое, перец чили молотый, перец черный молотый, чеснок сушеный гранулы. Продукция производится на предприятии, где используются аллергены: горчица, кунжут, орехи.Товар от производителейАктуальные данные указаны на этикетке. Цена может отличаться в зависимости от региона или формата точки продажи (вендинг, микромаркет).Информация на этикетке может незначительно отличаться","Профессиональная приправа Холи Ом приправа для блюд и моркови по-корейски - это классическая ароматная смесь специй, созданная специально для любителей корейской кухни. Приправа придаёт тот самый вкус самому популярному блюду - морковке по-корейски. Благодаря пажитнику и кориандру вкус получается невероятно насыщенным, а сочетание чёрного и красного перцев придаёт блюду мягкую остроту.  Обратите внимание! Не используйте в случае непереносимости компонентов.",0,2025-06-13 11:22:14,"Масла, соусы, специи, сахар и соль#Специи",4.8,156,https://img.vkusvill.ru/pim/images/site_LargeWebP/794539a7-30aa-4cd5-92f9-432379ed7e38.webp?1719578189.7126,priprava-dlya-blyud-i-morkovi-po-koreyski-holy-om-84819.html
https://vkusvill.ru/goods/priprava-utskho-suneli-104289.html,Приправа уцхо-сунели,8.177777777777777,0.05257911786693247,45.0,368.0,401.3,21.1,6.5,64.6,"голубой пажитник молотый Продукция производится на предприятии, где используются аллергены: горчица, диоксид серы (сульфиты), кунжут, сельдерей.","Не такая известная как хмели-сунели, уцхо-сунели заслуживает ничуть не меньше внимания! За этим экзотическим названием скрывается голубой пажитник. Очень ароматный, с тонким ореховым послевкусием, он превосходно дополнит овощные, рыбные и мясные блюда и придаст им колорит грузинской кухни.",0,2025-06-13 11:22:20,Индилавка#Пряности и специи,4.9,40,https://img.vkusvill.ru/pim/images/site_LargeWebP/b64a8b6e-9626-4f68-8238-4a3fd86865bc.webp?1733694506.1712,priprava-utskho-suneli-104289.html
