url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,weight,pro/cal,pri/we,html_path,last_upd_time,content,fetchErr
https://www.ozon.ru/product/napitok-sokosoderzhashchiy-lotte-aloe-vera-negazirovannyy-s-myakostyu-aloe-240-ml-143370637/,"Напиток сокосодержащий Lotte Aloe Vera негазированный с мякостью алоэ, 240 мл",0,0,9.0,20,Ozon fresh#Вода и напитки#Соки и морсы#Фруктовые#Lotte,108,1,4.9,649,https://cdn1.ozone.ru/s3/multimedia-1-1/7063066609.jpg,"Освежающий напиток, идеальный для любого времени года. Прекрасно утоляет жажду и снабжает организм питательными веществами. Напиток Алоэ-вера оригинал Lotte имеет яркий, узнаваемый вкус и отличается великолепным качеством.",240,0.0,0.45,,2025-06-13 11:21:14,,
https://www.ozon.ru/product/kofe-molotyy-zhokey-po-vostochnomu-250-g-33069368/,"Кофе молотый Жокей По-восточному, 250 г",,,,107,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе молотый#Жокей",339,1,4.9,410428,https://cdn1.ozone.ru/s3/multimedia-1-a/7505711902.jpg,"Уникальный бленд сортов арабики из Бразилии, Эфиопии и Индии. Жокей По-восточному обладает насыщенным выраженным вкусом с пряно-перечной нотой, легким мускатным послевкусием и шоколадным оттенком в аромате. Тонкий помол позволяет заваривать кофе прямо в чашке, залив его горячей водой.
  Уважаемые клиенты! Обращаем ваше внимание на возможные изменения в дизайне упаковки. Качественные характеристики товара остаются неизменными. Поставка осуществляется в зависимости от наличия на складе.
Изготовитель: ООО ""Орими"", РФ, 188682, г. Санкт-Петербург, пр-т Большевиков, д. 64, к. 2.
Импортер: ООО ""Альфа-Дистрибьюция"", 220082, Республика Беларусь, г. Минск г., ул. Матусевича И.И., дом № 20, помещение 12/1",250,0,1.356,,2025-06-13 11:21:15,,
https://www.ozon.ru/product/voda-detskaya-pitevaya-agusha-5l-s-0-mesyatsev-147677663/,"Вода детская питьевая Агуша 5л, с 0 месяцев",0,0,0,0,Ozon fresh#Для мам и детей#Детское питание#Напитки#Вода детская#Агуша,145,1,4.9,18856,https://cdn1.ozone.ru/s3/multimedia-1-n/7210616879.jpg,"Детская питьевая вода Агуша предназначена для использования в питании детей с первых дней жизни. Питьевую воду можно давать как в качестве дополнительного источника жидкости, если такую рекомендацию дал педиатр, так и для приготовления детской сухой смеси, если малыш находится на искусственном или смешанном вскармливании. Воду можно вводить с рождения в отличие от сока - его педиатры рекомендуют давать малышу не ранее 8 месяцев. На детской воде можно приготовить блюда для детского питания - например, кашу.

•Вода из артезианской скважины негазированная
•Соответствует нормативам воды высшей категории 
•Проходит тщательную очистку 
•Не требует кипячения
•100% натуральный состав 
•Для употребления с 0 месяцев и приготовления пищи
•Производим на специальной детской линии
•Контролируем качество на всех этапах производства",5000,0,0.029,,2025-06-13 11:21:15,,
https://www.ozon.ru/product/svyatoy-istochnik-svetlyachok-voda-pitevaya-negazirovannaya-12-sht-po-0-33-l-145026870/,"Святой Источник Светлячок Вода питьевая негазированная, 12 шт по 0,33 л",,,,,Ozon fresh#Для мам и детей#Детское питание#Напитки#Вода детская#Святой Источник,408,1,5.0,14715,https://cdn1.ozone.ru/s3/multimedia-1-q/7478758466.jpg,"Детская вода с первого дня жизни (для детей раннего возраста от 0 до 3х лет)
Нормативная документация, по которой производится Святой Источник «Светлячок», соответствует требованиям НИИ Детского питания. Вода подходит для детей с первых дней жизни.

Не требует кипячения
Вода соответствует требования к показателям микробиологической безопасности, поэтому она абсолютно безопасна для детского организма

Подходит для приготовления детского питания
Вода растворяет молочную смесь и кашу, не нарушая полезного состава",3960,0,0.10303030303030303,,2025-06-13 11:21:15,,
https://www.ozon.ru/product/voda-mineralnaya-borjomi-prirodnaya-lechebno-stolovaya-vishnya-granat-0-33-l-259483452/,"Вода минеральная Borjomi природная лечебно-столовая Вишня-Гранат, 0,33 л",,,,,Ozon fresh#Вода и напитки#Вода#Газированная#Borjomi,104,1,4.9,1072,https://cdn1.ozone.ru/s3/multimedia-1-3/7587019191.jpg,"Borjomi с ароматом вишни и граната - новая ароматизированная вода c натуральным составом без сахара и калорий. Микс на основе природной минеральной воды Borjomi, насыщенного аромата вишни с кислинкой сочного граната создаёт приятное сочетание удовольствия и лёгкости. Во время завтрака, обеда и ужина, после пробежки или тренировки, для поддержания водного баланса или когда просто хочется побаловать себя. В Borjomi с ароматом вишни и граната так же, как и в классическом Borjomi, нет искусственных консервантов, потому что высокая газация отлично сохраняет природную свежесть воды. Каждый глоток Borjomi с ароматом вишни и граната соединит вас с миром природы! ВДОХНИ Насыщенный аромат вишни и граната. ПОЧУВСТВУЙ Лёгкий, почти незаметный вкус Borjomi с ароматами. НАСЛАЖДАЙСЯ Приятным послевкусием с чуть солоноватой минеральной ноткой. Главное — не забыть охладить. Так вкуснее. Borjomi с нотами ягод, трав и фруктов. Содержит дикую природу",330,0,0.3151515151515151,,2025-06-13 11:21:16,,
https://www.ozon.ru/product/voda-negazirovannaya-svyatoy-istochnik-promo-pak-6-sht-h-1-5-l-225851726/,"Вода негазированная Святой Источник промо-пак, 6 шт х 1,5 л",0,0,0,0,Ozon fresh#Вода и напитки#Вода#Негазированная#Святой Источник,325,1,5.0,104760,https://cdn1.ozone.ru/s3/multimedia-1-x/7478760417.jpg,"«Святой Источник» – питьевая вода, при производстве которой используется природная вода, добытая из артезианских скважин. Благодаря этому, в ее составе содержится оптимальное количество солей и микроэлементов. Использование щадящих методов фильтрации, не нарушает природную структуру воды, сохраняя всю пользу для человека.          Как лидер категории, бренд «Святой Источник» заботится о своих потребителях и рекомендует следить за водным балансом, чтобы поддержать свое здоровье и своих близких",1500,0,0.21666666666666667,,2025-06-13 11:21:16,,
https://www.ozon.ru/product/voda-negazirovannaya-svyatoy-istochnik-5-l-138898174/,"Вода негазированная Святой Источник, 5 л",0,0,0,0,Ozon fresh#Вода и напитки#Вода#Большой объем#Святой Источник,145,1,5.0,104760,https://cdn1.ozone.ru/s3/multimedia-1-c/7547071080.jpg,"Негазированная питьевая вода «Святой Источник» обладает чистым вкусом благодаря оптимальному соотношению солей и микроэлементов. Бутылка 5 л отлично подойдёт для приготовления домашних блюд и напитков.  

•	Чистота ощущений в каждом глотке
•	Хватит всей семье
•	Отлично подойдёт для приготовления блюд

«Святой Источник» в объёме 5 л — отличный вариант для дома и поездок с семьёй на дачу!

Уникальная технология ECOair® бережно очищает воду и сохраняет её природный состав, чтобы ничего не помешало настроиться на чистоту ощущений.",5000,0,0.029,,2025-06-13 11:21:16,,
https://www.ozon.ru/product/voda-negazirovannaya-chernogolovka-artezianskaya-6-sht-h-1-5-l-140241024/,"Вода негазированная Черноголовка артезианская, 6 шт х 1,5 л",0,0.0,0,0,Ozon fresh#Вода и напитки#Вода#Негазированная#Черноголовка,289,1,4.9,28803,https://cdn1.ozone.ru/s3/multimedia-1-o/7361857500.jpg,"Черноголовка - вода для современных людей, живущих в режиме многозадачности, которым мы предлагаем воду, прошедшую природную фильтрацию, дающую вкус живой природы в городе и переключающую на природное состояние, в котором чувствуешь и фокусируешься на том, что по-настоящему важно.
Каждая капля воды Черноголовка негазированная очищается природными фильтрами, многовековыми слоями песка и обогащается полезными минеральными веществами, соотношение которых органично сбалансировано самой природой. 
И главное, вода Черноголовка такая вкусная, что пить ее легко и приятно!",1500,0,0.19266666666666668,,2025-06-13 11:21:16,"Основной состав, мг/л: Гидрокарбонаты 130-280; Сульфаты  0,1-10 ; Хлориды 0,1-20; Магний  5-30; Кальций  30-60; Натрий 0,1-20; Калий  0,1-10.
Общая минерализация: 0,2 – 0,35 г/л, Общая жесткость : 3,0 – 4,5 мг-экв/л",
https://www.ozon.ru/product/voda-detskaya-kalinov-rodnichok-pitevaya-s-rozhdeniya-0-33-l-h-12-sht-150175609/,"Вода детская Калинов Родничок питьевая, с рождения, 0,33 л х 12 шт
",0,0,0,0,Ozon fresh#Для мам и детей#Детское питание#Напитки#Вода детская#Калинов Родничок,279,1,4.9,41872,https://cdn1.ozone.ru/s3/multimedia-1-4/7469042908.jpg,"Детская вода «Калинов Родничок» рекомендована с первых дней жизни малыша, отлично подходит для будущих и молодых мам. Сбалансированный состав воды из природной скважины полезен для растущего организма: «Калинов Родничок» содержит все необходимые макро- и микроэлементы для развития ребенка.  Детской водой, подогретой до 37-40 градусов, удобно разводить каши и сухие смеси, при этом она не требует кипячения.

«Калинов Родничок» в формате 0,33 л выпускается с удобным колпачком-поильником. Теперь вкусная и полезная вода всегда с вами – дома, на прогулке или отдыхе с ребёнком, на учёбе и во время занятий спортом. А любимые герои мультфильма «Лунтик» на этикетке поднимут настроение вашему малышу.

Общая минерализация детской воды – 100-500 мг/л, а общая жесткость – 1,5-6 мг-экв/л.

«Калинов Родничок» – источник здоровья вашего малыша.
",330,0,0.8454545454545455,,2025-06-13 11:21:17,"<p>Основной состав воды, мг/л, не более:<br/>Гидрокарбонат-ион (НСО₃⁻) 30 – 400,<br/>Натрий (Na⁺) 3 – 20,<br/>Кальций (Ca²⁺) 15 – 60,<br/>Магний (Mg²⁺) 3 – 30,<br/>Калий (K⁺) 2 – 15,<br/>Сульфаты (SO₄²⁻) 5 – 50,<br/>Хлориды (Cl⁻) 3 – 30</p><p>Общая минерализация: 0,1 – 0,5 г/л</p>",
https://www.ozon.ru/product/sok-detskiy-frutonyanya-iz-yablok-s-lipoy-i-romashkoy-0-2-l-141824293/,"Сок детский ФрутоНяня, из яблок с липой и ромашкой, 0,2 л",0,0,9,36,Ozon fresh#Для мам и детей#Детское питание#Напитки#Соки для детей#ФрутоНяня,38,1,5.0,12268,https://cdn1.ozone.ru/s3/multimedia-1-s/7361857108.jpg,"Детскими соками и нектарами ""ФрутоНяня"" становятся натуральные, отборные фрукты, ягоды и овощи. Они обеспечивают вашего малыша природной пользой и энергией для гармоничного роста и развития. Бережная технология приготовления сохраняет природную пользу фруктов, ягод и овощей. Современное производство соответствует высоким стандартам безопасности и качества.",200,0.0,0.19,,2025-06-13 11:21:17,,
https://www.ozon.ru/product/chernyy-chay-v-paketikah-greenfield-golden-ceylon-100-sht-33006463/,"Чай в пакетиках чёрный Greenfield Golden Ceylon, 100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Greenfield",349,1,4.9,972159,https://cdn1.ozone.ru/s3/multimedia-1-i/7505712018.jpg,"Крупнолистовой цейлонский чай из провинции Ругуну, расположенной на юге острова Шри-Ланка. Отличается идеально сбалансированным мягким вкусом с тонкими пряными оттенками и ярким свежим ароматом, присущим элитным цейлонским чаям.                                                 Изготовитель: ООО ""Орими"", РФ, 188682, г. Санкт-Петербург, пр-т Большевиков, д. 64, к. 2.Импортер: ООО ""Альфа-Дистрибьюция"", 220082, Республика Беларусь, г. Минск г., ул. Матусевича И.И., дом № 20, помещение 12/1",200,0,1.745,,2025-06-13 11:21:17,,
https://www.ozon.ru/product/svyatoy-istochnik-svetlyachok-detskaya-voda-pitevaya-negazirovannaya-6-shtuk-po-1-5-l-138898177/,"Святой Источник Светлячок детская вода питьевая негазированная, 6 штук по 1,5 л",0,0,0,0,Ozon fresh#Для мам и детей#Детское питание#Напитки#Вода детская#Святой Источник,313,1,5.0,19196,https://cdn1.ozone.ru/s3/multimedia-1-n/7478759471.jpg,"Цена 218 руб. действительна при покупке до 2 -x товаров.  При покупке от 3-x и более товаров цена 255 руб. Указанное предложение носит временный характер и устанавливается в целях поддержания ассортимента доступного к продаже товара.Детская вода с первого дня жизни (для детей раннего возраста от 0 до 3х лет)Нормативная документация, по которой производится Святой Источник «Светлячок», соответствует требованиям НИИ Детского питания. Вода подходит для детей с первых дней жизни.Не требует кипяченияВода соответствует требования к показателям микробиологической безопасности, поэтому она абсолютно безопасна для детского организмаПодходит для приготовления детского питанияВода растворяет молочную смесь и кашу, не нарушая полезного состава",1500,0,0.20866666666666667,,2025-06-13 11:21:17,,
https://www.ozon.ru/product/kofe-v-drip-paketah-coffesso-caramel-cream-5-sht-h-10-g-1467790513/,"Кофе в дрип-пакетах Coffesso Caramel Cream, 5 шт х 10 г",14,14,30,300,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#Coffesso",226,1,4.8,32755,https://cdn1.ozone.ru/s3/multimedia-1-s/7572609100.jpg,"Аромат карамели и насыщенная кофейная нота COFFESSO CARAMEL CREAM надолго подарят сладость и нежность кофе, которыми можно насладиться в любом месте - дома, в офисе или в путешествии. Кофе в дрип-пакетах для тех, кто хочет чувствовать максимум ощущений, особенно в кофе. К тому же теперь это так же просто, как раз, два, три - открой, установи, залей - и готово! Вкусный кофе везде, где ты захочешь - дома, на работе, в поездке. Достаточно только открыть, установить, залить и наслаждаться! Микс арабики и робусты со вкусом и ароматом - лучшее кофейное сочетание. А с молоком - это чистое удовольствие! Coffesso — это импульс, открывающий тебя новому в жизни, что приносит удовольствие, и делает её многогранной. Coffesso помогает смотреть на мир с широко открытыми глазами, впускать новое в свою жизнь и наслаждаться простыми вещами. Призывает выбирать удовольствие не только в кофе, но и в жизни. Жизнь в удовольствие реальна! COFFESSO - ALWAYS INSPIRING!
Откройте для себя вкус молотого кофе в удобных фильтрах-пакетиках. Каждый сашет обеспечивает ароматный и насыщенный напиток. Просто добавьте горячую воду в дрип-кофе и наслаждайтесь.",,0.04666666666666667,0,,2025-06-13 11:21:18,,
https://www.ozon.ru/product/kofe-kapsulnyy-jardin-caramel-dlya-sistemy-nespresso-10-sht-1522890907/,"Кофе капсульный Jardin Caramel, для системы Nespresso, 10 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Jardin",283,1,4.9,75049,https://cdn1.ozone.ru/s3/multimedia-1-e/7096185770.jpg,"Великолепно сбалансированный бленд арабики из Гватемалы и Колумбии с гармоничным мягким вкусом, долгим приятным послевкусием и утонченным ароматом карамели.",50,0,5.66,,2025-06-13 11:21:18,"Кофе жареный молотый, ароматизатор ""Карамель""",
https://www.ozon.ru/product/voda-gazirovannaya-chernogolovka-pitevaya-6-sht-h-1-5-l-140241025/,"Вода газированная Черноголовка питьевая, 6 шт х 1,5 л",,,,,Ozon fresh#Вода и напитки#Вода#Газированная#Черноголовка,289,1,4.9,16904,https://cdn1.ozone.ru/s3/multimedia-1-8/7361856260.jpg,"Черноголовка - вода для современных людей, живущих в режиме многозадачности, которым мы предлагаем воду, прошедшую природную фильтрацию, дающую вкус живой природы в городе и переключающую на природное состояние, в котором чувствуешь и фокусируешься на том, что по-настоящему важно.
Каждая капля воды «Черноголовка газированная» очищается природными фильтрами, многовековыми слоями песка и обогащается полезными минеральными веществами, соотношение которых органично сбалансировано самой природой.
Подходит для ежедневного потребления любителям газированной воды.
И главное, вода Черноголовка такая вкусная, что пить ее легко и приятно!",1500,0,0.19266666666666668,,2025-06-13 11:21:18,,
